block_end_hr,feature_index,feature,importance,norm_importance
72,37,d2VarMaxFourAmp,7.586043437868284e-08,1.4321128082783419e-05
72,38,linelengthmean,7.614989385729132e-07,0.00014375772988284944
72,39,kurtavg,3.0027404136490077e-06,0.0005668650649764993
72,40,shanavg,4.769335077980941e-07,9.003673532967558e-05
72,41,nlemean,4.2609926254044694e-07,8.044011565185625e-05
72,42,nleavgstd,1.7344602554203448e-07,3.274358718851735e-05
72,43,deltakurtosis,0.00015276351768989116,0.0288390901150475
72,44,thetakurtosis,0.0001610693580005318,0.03040708802987694
72,45,alphakurtosis,0.0001410480763297528,0.02662741893706086
72,46,betakurtosis,0.00010863458010135219,0.020508315679880137
72,47,deltameanrat,0.0003583762445487082,0.0676551899820281
72,48,thetameanrat,7.485615060431883e-05,0.014131536806620496
72,49,alphameanrat,5.998363849357702e-05,0.011323865685368221
72,50,betameanrat,3.333670611027628e-05,0.006293389195218377
72,51,deltaminrat,0.0002942019491456449,0.05554020129765134
72,52,thetaminrat,7.509969145758078e-05,0.014177513075824865
72,53,alphaminrat,6.003688758937642e-05,0.011333918186747649
72,54,betaminrat,2.639274316607043e-05,0.004982489995384392
72,55,deltastdrat,7.155896309996024e-05,0.01350908526189086
72,56,thetastdrat,1.780287129804492e-05,0.003360871871994636
72,57,alphastdrat,1.6433956261607818e-05,0.0031024445675396956
72,58,betastdrat,3.274086338933557e-05,0.006180904472534217
72,59,deltapctrat,0.00027697355835698545,0.052287781335052616
72,60,thetapctrat,9.962615877157077e-05,0.018807682711665413
72,61,alphapctrat,3.569365435396321e-05,0.0067383399519440335
72,62,betapctrat,0.0001087677592295222,0.02053345757852727
72,63,deltathetamean,7.067833394103218e-06,0.0013342837822343024
72,64,deltaalphamean,5.120489731780253e-06,0.0009666592327872137
72,65,thetaalphamean,6.864620081614703e-05,0.012959206499887467
72,66,deltathetamin,6.19330967310816e-05,0.01169188942976146
72,67,deltaalphamin,3.4558142942842096e-05,0.006523975184706459
72,68,thetaalphamin,0.00010672624921426177,0.020148056062568573
72,69,deltathetastd,1.0168811058974825e-05,0.001919694328380031
72,70,deltaalphastd,8.850632184476126e-06,0.0016708451271814162
72,71,thetaalphastd,7.452519184880657e-06,0.0014069057560797175
72,72,deltathetapct,4.47939419245813e-06,0.0008456315665587008
72,73,deltaalphapct,1.2604907169588841e-05,0.002379586823167504
72,74,thetaalphapct,2.33091941481689e-05,0.004400369674078692
72,75,meanlogentropy,0.00010020961053669453,0.018917828237813513
72,76,xcorrmean,3.4668741477617004e-07,6.544854260805247e-05
72,77,xcorrstd,6.407620094250888e-05,0.012096470159597448
72,78,corrmean,5.7141984143527225e-05,0.010787410862147523
72,79,geomeanamp,6.786236781408661e-07,0.0001281123248800685
72,80,harmmeanamp,5.113042220727948e-07,9.652532724792936e-05
72,81,meanskewamp,2.2722912035533227e-05,0.004289689827641381
72,82,stdskewamp,3.9712918805889785e-05,0.0074971070416140805
72,83,overallskewamp,4.0342471038457006e-05,0.007615955532678494
72,84,meaniqrchannelamp,2.0260517885617446e-07,3.8248327212978145e-05
72,85,overalliqramp,8.089515404208214e-07,0.00015271595421271412
72,86,avgspectent,0.00014681415632367134,0.027715954361420186
72,87,sdspectent,5.527862413146067e-06,0.0010435640962387488
72,88,pctchangepoint,0.00010741906589828432,0.02027884777963478
72,89,pctpeakpoint,9.834589582169428e-05,0.018565991376320576
72,90,avgspectkurt,4.3721407564589754e-05,0.0082538398681779
72,91,sdspectkurt,0.00013331981608644128,0.025168458074154857
72,92,meanrms,5.052434630670177e-07,9.538116156114538e-05
72,93,sdrms,1.7748753862179e-06,0.0003350655443142161
84,0,SignalSD,6.080113621464989e-07,0.00010551633485846874
84,1,lv_l5,2.637736361066345e-05,0.004577616315590723
84,2,lv_l10,0.00018852764333132654,0.03271772072416157
84,3,lv_l20,0.00023487147700507194,0.04076038534687607
84,4,SIQ,0.00025160328368656337,0.043664079301473625
84,5,SIQ_delta,0.0005771074211224914,0.10015316108812422
84,6,SIQ_theta,0.00024925675825215876,0.04325685539266961
84,7,SIQ_alpha,0.00013016953016631305,0.022590057667522367
84,8,SIQ_beta,4.985845953342505e-05,0.00865260460443286
84,9,BCI,0.00034889503149315715,0.06054841614064721
84,10,BSAR,2.8129477414040593e-06,0.0004881684032573193
84,11,d0MaxAmp,4.1529744976287475e-07,7.207211493605133e-05
84,12,d0MeanMaxAmp,4.3626766910165315e-07,7.571135726533026e-05
84,13,d0VarMaxAmp,3.784853959132306e-07,6.568362741319624e-05
84,14,d0VarMeanAmp,1.9914492099815106e-07,3.456027876719378e-05
84,15,d0VarVarAmp,5.626204711006721e-07,9.763904710153089e-05
84,16,d0MeanVarAmp,6.487811674560362e-07,0.00011259166386871706
84,17,d0MaxMaxFourAmp,4.960193678016367e-07,8.608086783850713e-05
84,18,d0MeanMaxFourAmp,4.303314256048907e-07,7.468116162162636e-05
84,19,d0VarMaxFourAmp,1.3664181608419312e-07,2.3713279914224782e-05
84,20,d1MaxAmp,8.116255116874527e-07,0.0001408522185647159
84,21,d1MeanMaxAmp,1.019165210891515e-06,0.00017686935535033611
84,22,d1VarMaxAmp,3.474857805940701e-07,6.03038500041811e-05
84,23,d1VarMeanAmp,2.0616779750071146e-07,3.577905235408488e-05
84,24,d1VarVarAmp,4.2999843685720407e-07,7.462337363542663e-05
84,25,d1MeanVarAmp,2.9968185799589264e-07,5.2007796643253526e-05
84,26,d1MaxMaxFourAmp,2.6431573019181087e-07,4.587023998502162e-05
84,27,d1MeanMaxFourAmp,4.0348771790377214e-07,7.002261438554426e-05
84,28,d1VarMaxFourAmp,1.519744046163396e-07,2.637414884945904e-05
84,29,d2MaxAmp,2.849045586117427e-07,4.9443294452674206e-05
84,30,d2MeanMaxAmp,1.4301015198725509e-06,0.0002481846232605739
84,31,d2VarMaxAmp,1.8305006221908116e-07,3.1767122891888095e-05
84,32,d2VarMeanAmp,1.802212921120372e-07,3.1276208622130486e-05
84,33,d2VarVarAmp,6.434949000322376e-07,0.0001116742672567989
84,34,d2MeanVarAmp,1.5027461586214486e-06,0.0002607916179733705
84,35,d2MaxMaxFourAmp,2.591403358565003e-07,4.497208466144122e-05
84,36,d2MeanMaxFourAmp,1.324660274804046e-06,0.00022988599528220147
84,37,d2VarMaxFourAmp,9.255808208763483e-08,1.6062840583994425e-05
84,38,linelengthmean,8.021992243811837e-07,0.00013921634899088258
84,39,kurtavg,3.1446963930648053e-06,0.000545741179025688
84,40,shanavg,4.868434757554496e-07,8.448845269949967e-05
84,41,nlemean,4.253489578331937e-07,7.381648742217738e-05
84,42,nleavgstd,1.7771888849438255e-07,3.0841933089615236e-05
84,43,deltakurtosis,0.0001670859637670219,0.02899665960311952
84,44,thetakurtosis,0.00016681564738973975,0.028949747990674755
84,45,alphakurtosis,0.00014754993026144803,0.02560631070256112
84,46,betakurtosis,0.00011544946028152481,0.02003548727656784
84,47,deltameanrat,0.0003991920966655016,0.06927713784148373
84,48,thetameanrat,7.462161738658324e-05,0.012950086228727543
84,49,alphameanrat,5.8645728131523356e-05,0.010177576724386173
84,50,betameanrat,3.2566746085649356e-05,0.005651742548186344
84,51,deltaminrat,0.0003352997882757336,0.05818905194924852
84,52,thetaminrat,7.940254727145657e-05,0.013779784866079003
84,53,alphaminrat,6.0272686823736876e-05,0.01045992460282456
84,54,betaminrat,2.725719241425395e-05,0.00473030476261256
84,55,deltastdrat,7.095255568856373e-05,0.012313344932680307
84,56,thetastdrat,1.9227309167035855e-05,0.0033367718414568505
84,57,alphastdrat,1.7240949091501534e-05,0.0029920522392776535
84,58,betastdrat,3.295831265859306e-05,0.005719696327017463
84,59,deltapctrat,0.00031177763594314456,0.05410693859308503
84,60,thetapctrat,0.00010245339944958687,0.0177801072097503
84,61,alphapctrat,3.70253183064051e-05,0.006425498153303761
84,62,betapctrat,0.00010738991113612428,0.018636806035756646
84,63,deltathetamean,7.983966497704387e-06,0.001385564374153239
84,64,deltaalphamean,5.1663537306012586e-06,0.00089658638666044
84,65,thetaalphamean,7.574371556984261e-05,0.013144818917983352
84,66,deltathetamin,6.824788579251617e-05,0.011843967430547029
84,67,deltaalphamin,3.803947402047925e-05,0.006601498143743239
84,68,thetaalphamin,0.00012451248767320067,0.021608315504177716
84,69,deltathetastd,1.0851559636648744e-05,0.0018832161233220232
84,70,deltaalphastd,9.033353308041114e-06,0.0015676784874234955
84,71,thetaalphastd,8.576370419177692e-06,0.0014883721413123435
84,72,deltathetapct,4.872210411122069e-06,0.0008455397666022617
84,73,deltaalphapct,1.2824104487663135e-05,0.0022255381850153915
84,74,thetaalphapct,2.7098485588794574e-05,0.0047027622468273685
84,75,meanlogentropy,0.00011344064841978252,0.019686871315966446
84,76,xcorrmean,3.551575105120719e-07,6.163522779309907e-05
84,77,xcorrstd,6.492907414212823e-05,0.011268009704694295
84,78,corrmean,6.275441410252824e-05,0.010890611894015759
84,79,geomeanamp,7.115847893146565e-07,0.00012349081544207552
84,80,harmmeanamp,5.35131562173774e-07,9.286852947668811e-05
84,81,meanskewamp,2.3923194021335803e-05,0.004151711478429847
84,82,stdskewamp,4.30907603004016e-05,0.007478115338357198
84,83,overallskewamp,4.336860729381442e-05,0.007526333839230052
84,84,meaniqrchannelamp,2.0521655130778527e-07,3.561396989333728e-05
84,85,overalliqramp,7.835180895199301e-07,0.00013597436207373462
84,86,avgspectent,0.00015904291649349034,0.027600842152602924
84,87,sdspectent,5.766231424786383e-06,0.0010006911774497155
84,88,pctchangepoint,0.00011616934352787212,0.020160418234128268
84,89,pctpeakpoint,9.948218212230131e-05,0.017264472170733368
84,90,avgspectkurt,4.972313763573766e-05,0.008629120387592474
84,91,sdspectkurt,0.00014059054956305772,0.024398556390887616
84,92,meanrms,5.793819468635775e-07,0.00010054788992821261
84,93,sdrms,1.9897720449080225e-06,0.0003453117268093869
96,0,SignalSD,9.746156592882471e-07,0.00011027765501250076
96,1,lv_l5,4.2693780414992943e-05,0.0048307965739257525
96,2,lv_l10,0.00023907676222734153,0.027051509438773463
96,3,lv_l20,0.0003433523525018245,0.03885028104779124
96,4,SIQ,0.0003585514787118882,0.04057006051235363
96,5,SIQ_delta,0.0009193606092594564,0.10402555215872206
96,6,SIQ_theta,0.00033308123238384724,0.037688104932347505
96,7,SIQ_alpha,0.000314349279506132,0.03556858651760371
96,8,SIQ_beta,5.887060615350492e-05,0.006661202632958052
96,9,BCI,0.0006775819347240031,0.07666832163846547
96,10,BSAR,4.303930381865939e-06,0.00048698925091748336
96,11,d0MaxAmp,6.52675964829541e-07,7.385021387506363e-05
96,12,d0MeanMaxAmp,5.83127814479667e-07,6.598084828674342e-05
96,13,d0VarMaxAmp,5.123105779603065e-07,5.796788573746123e-05
96,14,d0VarMeanAmp,2.1380503767431946e-07,2.4192016575849053e-05
96,15,d0VarVarAmp,6.380066679412266e-07,7.219038454017805e-05
96,16,d0MeanVarAmp,7.642608466085221e-07,8.647603101658137e-05
96,17,d0MaxMaxFourAmp,8.510109523740539e-07,9.629179597452967e-05
96,18,d0MeanMaxFourAmp,5.614229507955315e-07,6.352494534013939e-05
96,19,d0VarMaxFourAmp,2.46989287688848e-07,2.794681082738328e-05
96,20,d1MaxAmp,1.0224545121673145e-06,0.0001156906159717411
96,21,d1MeanMaxAmp,1.27094335766742e-06,0.0001438071016010888
96,22,d1VarMaxAmp,4.0175760318561515e-07,4.5458828760362716e-05
96,23,d1VarMeanAmp,2.146292814586559e-07,2.4285279669694306e-05
96,24,d1VarVarAmp,4.580666086440033e-07,5.1830186555467285e-05
96,25,d1MeanVarAmp,3.494700138162443e-07,3.9542493754908625e-05
96,26,d1MaxMaxFourAmp,3.049524082143762e-07,3.450533156101303e-05
96,27,d1MeanMaxFourAmp,5.082499683339847e-07,5.7508428203361094e-05
96,28,d1VarMaxFourAmp,1.8090908326939825e-07,2.0469842940939346e-05
96,29,d2MaxAmp,3.707952487275179e-07,4.19554417474777e-05
96,30,d2MeanMaxAmp,1.675692260505457e-06,0.00018960439558922109
96,31,d2VarMaxAmp,2.0964307623216882e-07,2.3721091094897927e-05
96,32,d2VarMeanAmp,2.56253002817175e-07,2.8994999178678375e-05
96,33,d2VarVarAmp,7.965057307046663e-07,9.012453611742235e-05
96,34,d2MeanVarAmp,1.794403374333342e-06,0.00020303654510590502
96,35,d2MaxMaxFourAmp,3.4265411841261084e-07,3.877127593713613e-05
96,36,d2MeanMaxFourAmp,1.5480108004339854e-06,0.0001751572523783918
96,37,d2VarMaxFourAmp,1.5322905255743535e-07,1.7337850500125832e-05
96,38,linelengthmean,9.569288295097067e-07,0.0001082763921618637
96,39,kurtavg,5.1972388064314146e-06,0.0005880670012338845
96,40,shanavg,5.728322776121786e-07,6.481590941876903e-05
96,41,nlemean,4.904100023850333e-07,5.548983801182861e-05
96,42,nleavgstd,2.4644231189085986e-07,2.788492057579962e-05
96,43,deltakurtosis,0.0002498769899830222,0.028273554025423326
96,44,thetakurtosis,0.00025322107831016183,0.02865193725306503
96,45,alphakurtosis,0.00020493337069638073,0.02318818842979464
96,46,betakurtosis,0.00013243303692433983,0.014984783610870345
96,47,deltameanrat,0.0006623732042498887,0.07494745545247855
96,48,thetameanrat,8.198119758162647e-05,0.00927616351970027
96,49,alphameanrat,5.959962436463684e-05,0.0067436909636337024
96,50,betameanrat,3.284035119577311e-05,0.0037158821378897437
96,51,deltaminrat,0.0006237463094294071,0.07057682653776563
96,52,thetaminrat,0.00011596277909120545,0.013121175742497123
96,53,alphaminrat,6.56421179883182e-05,0.0074273984547838035
96,54,betaminrat,3.0813960620434955e-05,0.0034865962664202468
96,55,deltastdrat,7.530365837737918e-05,0.008520600690721915
96,56,thetastdrat,3.491857569315471e-05,0.003951033011956496
96,57,alphastdrat,2.384325853199698e-05,0.00269786208923181
96,58,betastdrat,3.528144225128926e-05,0.003992091323232512
96,59,deltapctrat,0.0005402840324677527,0.06113307904856898
96,60,thetapctrat,0.00012426183093339205,0.014060212548710432
96,61,alphapctrat,4.773684486281127e-05,0.0054014187633829374
96,62,betapctrat,0.00010996275523211807,0.012442273700555359
96,63,deltathetamean,1.1100276424258482e-05,0.0012559950606085381
96,64,deltaalphamean,8.65491801960161e-06,0.0009793030251782782
96,65,thetaalphamean,0.00011390373401809484,0.012888195018184213
96,66,deltathetamin,0.00013438821770250797,0.015206012101595971
96,67,deltaalphamin,7.143044786062092e-05,0.008082347345326474
96,68,thetaalphamin,0.0002645488129928708,0.029933669190683597
96,69,deltathetastd,1.7123998986789957e-05,0.0019375786082471858
96,70,deltaalphastd,1.1945389815082308e-05,0.0013516195481401417
96,71,thetaalphastd,1.5288112990674563e-05,0.0017298483090339067
96,72,deltathetapct,9.593276445230003e-06,0.0010854781781766323
96,73,deltaalphapct,1.766754394338932e-05,0.0019990806605037887
96,74,thetaalphapct,5.727031020796858e-05,0.006480129322142751
96,75,meanlogentropy,0.00019719632109627128,0.022312742115666483
96,76,xcorrmean,4.1301365172330406e-07,4.67324494185304e-05
96,77,xcorrstd,7.664143049623817e-05,0.008671969459326159
96,78,corrmean,8.154844545060769e-05,0.009227197663513159
96,79,geomeanamp,1.0502982377147418e-06,0.00011884113046524342
96,80,harmmeanamp,6.775282486159995e-07,7.666224706122986e-05
96,81,meanskewamp,3.419863060116768e-05,0.0038695713037175073
96,82,stdskewamp,7.915068999864161e-05,0.008955891896961695
96,83,overallskewamp,6.420311547117308e-05,0.007264575477710216
96,84,meaniqrchannelamp,2.983705655879021e-07,3.37605967893196e-05
96,85,overalliqramp,8.793104484539072e-07,9.949388085381509e-05
96,86,avgspectent,0.0001908954291138798,0.02159979687855359
96,87,sdspectent,7.474969606846571e-06,0.0008457919916192906
96,88,pctchangepoint,0.00016912857245188206,0.019136879433300013
96,89,pctpeakpoint,0.00011257034202571958,0.012737321860411462
96,90,avgspectkurt,8.103132859105244e-05,0.009168685947540089
96,91,sdspectkurt,0.00018251487927045673,0.02065153858243407
96,92,meanrms,9.356841701446683e-07,0.00010587256128351856
96,93,sdrms,2.541975391068263e-06,0.0002876242368516939
108,0,SignalSD,4.44343868366559e-06,0.00021119691447259056
108,1,lv_l5,0.00013092484732624143,0.00622286606198574
108,2,lv_l10,0.0005034235073253512,0.023927750327900205
108,3,lv_l20,0.0008986680186353624,0.04271374630839149
108,4,SIQ,0.0007672170177102089,0.036465872133423935
108,5,SIQ_delta,0.0022893166169524193,0.10881135988858129
108,6,SIQ_theta,0.0006787602324038744,0.03226151567644436
108,7,SIQ_alpha,0.0008842506213113666,0.04202848652507399
108,8,SIQ_beta,0.00011173967504873872,0.005310993641302057
108,9,BCI,0.0018578838789835572,0.08830533526480532
108,10,BSAR,1.0954764547932427e-05,0.0005206806340778512
108,11,d0MaxAmp,3.042122216356802e-06,0.00014459225642178978
108,12,d0MeanMaxAmp,1.639563151911716e-06,7.792853765252266e-05
108,13,d0VarMaxAmp,1.7963238860829733e-06,8.537938500845282e-05
108,14,d0VarMeanAmp,6.684068694084999e-07,3.1769419695222464e-05
108,15,d0VarVarAmp,1.1101308245997643e-06,5.27645865078011e-05
108,16,d0MeanVarAmp,1.8865541733248392e-06,8.966803612172467e-05
108,17,d0MaxMaxFourAmp,2.935969177997322e-06,0.0001395467959666186
108,18,d0MeanMaxFourAmp,8.699621503183153e-07,4.134935461821168e-05
108,19,d0VarMaxFourAmp,3.0936379857848806e-07,1.4704080411749386e-05
108,20,d1MaxAmp,2.253236743854359e-06,0.00010709648129671852
108,21,d1MeanMaxAmp,9.029971806739923e-06,0.00042919511646882953
108,22,d1VarMaxAmp,1.124526761486777e-06,5.3448826275226246e-05
108,23,d1VarMeanAmp,2.5165709871544095e-07,1.1961277410939792e-05
108,24,d1VarVarAmp,1.1532963526406093e-06,5.4816246715765525e-05
108,25,d1MeanVarAmp,1.8499872567190323e-06,8.793000832192345e-05
108,26,d1MaxMaxFourAmp,1.4422864751395537e-06,6.855196504787572e-05
108,27,d1MeanMaxFourAmp,1.3785029295831919e-06,6.552032919676214e-05
108,28,d1VarMaxFourAmp,2.473165920946485e-07,1.1754972863759006e-05
108,29,d2MaxAmp,1.9231044916523388e-06,9.140527500433504e-05
108,30,d2MeanMaxAmp,6.218144335434772e-06,0.0002955487834718314
108,31,d2VarMaxAmp,1.0206957767877611e-06,4.851373317363923e-05
108,32,d2VarMeanAmp,6.097572509133897e-07,2.89817997137212e-05
108,33,d2VarVarAmp,2.005913074754062e-06,9.534117206244492e-05
108,34,d2MeanVarAmp,5.135792889632285e-06,0.0002441045525502382
108,35,d2MaxMaxFourAmp,9.800053248909535e-07,4.6579713487333616e-05
108,36,d2MeanMaxFourAmp,3.4060617508657742e-06,0.0001618903249256806
108,37,d2VarMaxFourAmp,1.982864432648057e-07,9.42456686827166e-06
108,38,linelengthmean,2.114153403454111e-06,0.00010048584155613783
108,39,kurtavg,1.4178604942571837e-05,0.0006739099667122483
108,40,shanavg,1.0721407761593582e-06,5.0958917164197334e-05
108,41,nlemean,1.1791194083343726e-06,5.6043618144300156e-05
108,42,nleavgstd,3.8346803421518416e-07,1.8226259298419458e-05
108,43,deltakurtosis,0.0005095257074572146,0.024217788276230934
108,44,thetakurtosis,0.0006255321786738932,0.029731583002347108
108,45,alphakurtosis,0.0005115904496051371,0.024315925597766564
108,46,betakurtosis,0.00020450928423088044,0.00972033888288725
108,47,deltameanrat,0.001646413467824459,0.0782541335900231
108,48,thetameanrat,0.0001245890452992171,0.0059217250011817085
108,49,alphameanrat,8.700392936589196e-05,0.004135302124594476
108,50,betameanrat,4.4675391109194607e-05,0.002123424092652158
108,51,deltaminrat,0.0016608504811301827,0.07894032572216102
108,52,thetaminrat,0.00030124728800728917,0.014318302164100143
108,53,alphaminrat,0.00011793702287832275,0.005605553965569166
108,54,betaminrat,6.958590529393405e-05,0.003307422367025243
108,55,deltastdrat,0.0001249181805178523,0.005937368818407216
108,56,thetastdrat,9.329934255219996e-05,0.004434523501310197
108,57,alphastdrat,6.998181925155222e-05,0.0033262401818300175
108,58,betastdrat,6.647968257311732e-05,0.0031597834096761196
108,59,deltapctrat,0.001366234035231173,0.06493718789210955
108,60,thetapctrat,0.0002546366595197469,0.0121028961195913
108,61,alphapctrat,0.00011866219574585557,0.005640021476653584
108,62,betapctrat,0.00016804906772449613,0.00798738254538724
108,63,deltathetamean,1.9299413906992413e-05,0.0009173023323737523
108,64,deltaalphamean,2.478782698744908e-05,0.00117816694432497
108,65,thetaalphamean,0.00024897337425500154,0.011833719821943908
108,66,deltathetamin,0.00037059379974380136,0.017614346140587902
108,67,deltaalphamin,0.00017740095790941268,0.008431878462209826
108,68,thetaalphamin,0.0006831575883552432,0.032470522275810924
108,69,deltathetastd,4.5671735279029235e-05,0.0021707803924465867
108,70,deltaalphastd,2.574956488388125e-05,0.0012238784058118818
108,71,thetaalphastd,3.8715850678272545e-05,0.0018401667686989251
108,72,deltathetapct,2.9531172913266346e-05,0.0014036184684995598
108,73,deltaalphapct,3.8885824324097484e-05,0.0018482456265600333
108,74,thetaalphapct,0.00015523105685133487,0.007378141698644071
108,75,meanlogentropy,0.0004797377623617649,0.022801965410087978
108,76,xcorrmean,1.0602133215797949e-06,5.039200451297162e-05
108,77,xcorrstd,0.00012087602954125032,0.005745245133381712
108,78,corrmean,0.00019325900939293206,0.009185612626513382
108,79,geomeanamp,2.234486601082608e-06,0.00010620528585525302
108,80,harmmeanamp,1.138698848990316e-06,5.41224264676596e-05
108,81,meanskewamp,8.568317571189255e-05,0.0040725266220251535
108,82,stdskewamp,0.000248224736424163,0.011798137019707482
108,83,overallskewamp,0.0001564507547300309,0.00743611401398541
108,84,meaniqrchannelamp,6.639049843215616e-07,3.1555444819600416e-05
108,85,overalliqramp,1.5182471315711155e-06,7.21623797293323e-05
108,86,avgspectent,0.0002761030336841941,0.013123194206546196
108,87,sdspectent,1.3206266885390505e-05,0.0006276946789316674
108,88,pctchangepoint,0.00034305581357330084,0.016305463960807093
108,89,pctpeakpoint,0.0002086095482809469,0.009915224685875882
108,90,avgspectkurt,0.0002351669972995296,0.011177501874397994
108,91,sdspectkurt,0.00042629503877833486,0.020261829464626728
108,92,meanrms,4.2122433114855085e-06,0.00020020818418488122
108,93,sdrms,7.0939868237474e-06,0.00033717763091730324
120,0,SignalSD,2.4917329938034527e-05,0.00045735740156369227
120,1,lv_l5,0.0003853098605759442,0.00707235956132236
120,2,lv_l10,0.0013240675907582045,0.024303250561349594
120,3,lv_l20,0.002278135856613517,0.04181516632724818
120,4,SIQ,0.0022164073307067156,0.04068213970355695
120,5,SIQ_delta,0.00552702508866787,0.10144850347997868
120,6,SIQ_theta,0.0015114388661459088,0.027742448896488515
120,7,SIQ_alpha,0.002607606817036867,0.047862603300818374
120,8,SIQ_beta,0.0003078595327679068,0.00565075938326836
120,9,BCI,0.005095141474157572,0.09352128301929613
120,10,BSAR,3.0216322556952946e-05,0.0005546203707951732
120,11,d0MaxAmp,1.5912519302219152e-05,0.0002920741708077697
120,12,d0MeanMaxAmp,3.741175078175729e-06,6.866924011539025e-05
120,13,d0VarMaxAmp,1.3762910384684801e-05,0.0002526181154701165
120,14,d0VarMeanAmp,3.85511066269828e-06,7.076052690303811e-05
120,15,d0VarVarAmp,1.636155616324686e-06,3.0031623897786143e-05
120,16,d0MeanVarAmp,1.0637188097462058e-05,0.0001952455066533197
120,17,d0MaxMaxFourAmp,1.8497565179131925e-05,0.00033952266822414337
120,18,d0MeanMaxFourAmp,3.789411493926309e-06,6.955461915974589e-05
120,19,d0VarMaxFourAmp,1.5082915751918335e-06,2.768468039495563e-05
120,20,d1MaxAmp,8.751541827223264e-06,0.0001606344836998423
120,21,d1MeanMaxAmp,4.686781539930962e-05,0.000860258395313678
120,22,d1VarMaxAmp,3.885760634148028e-06,7.132310689596346e-05
120,23,d1VarMeanAmp,7.259579319907061e-07,1.3324952322159235e-05
120,24,d1VarVarAmp,3.827575710602105e-06,7.025512306666379e-05
120,25,d1MeanVarAmp,7.1050685619411524e-06,0.0001304134794338887
120,26,d1MaxMaxFourAmp,8.490620530210435e-06,0.00015584527527698233
120,27,d1MeanMaxFourAmp,4.3552327042561956e-06,7.994026317335615e-05
120,28,d1VarMaxFourAmp,4.342097383869259e-07,7.969916446752307e-06
120,29,d2MaxAmp,5.683778908860404e-06,0.00010432571865779781
120,30,d2MeanMaxAmp,2.7314299586578272e-05,0.0005013537612383147
120,31,d2VarMaxAmp,9.80040476861177e-06,0.00017988635501441932
120,32,d2VarMeanAmp,2.956255912067718e-06,5.426205478929598e-05
120,33,d2VarVarAmp,6.087802375986939e-06,0.00011174156632507486
120,34,d2MeanVarAmp,2.019540625042282e-05,0.00037068652817883363
120,35,d2MaxMaxFourAmp,3.494271368253976e-06,6.413732439700986e-05
120,36,d2MeanMaxFourAmp,1.0940520951407962e-05,0.000200813178881227
120,37,d2VarMaxFourAmp,4.746965487356647e-07,8.713051542878172e-06
120,38,linelengthmean,8.133278242894448e-06,0.00014928626031020625
120,39,kurtavg,3.312354601803236e-05,0.0006079824353193775
120,40,shanavg,4.569840257317992e-06,8.387938317812291e-05
120,41,nlemean,5.630280611512717e-06,0.00010334375781673387
120,42,nleavgstd,1.6331410961356596e-06,2.9976292402636262e-05
120,43,deltakurtosis,0.0015088783111423254,0.027695449928865894
120,44,thetakurtosis,0.0016788400243967772,0.030815095883415588
120,45,alphakurtosis,0.0014410563744604588,0.026450578796727145
120,46,betakurtosis,0.0005384779651649296,0.009883758956500894
120,47,deltameanrat,0.003621621523052454,0.06647483552008007
120,48,thetameanrat,0.00029057718347758055,0.005333541993443838
120,49,alphameanrat,0.00014160992577672005,0.0025992491109573823
120,50,betameanrat,8.309008262585849e-05,0.0015251178348554913
120,51,deltaminrat,0.003542878432199359,0.06502950668616304
120,52,thetaminrat,0.0011823972454294562,0.02170289244997411
120,53,alphaminrat,0.0003935532586183399,0.00722366706971516
120,54,betaminrat,0.00037543452344834805,0.006891097823428501
120,55,deltastdrat,0.0002374875475652516,0.004359082129918809
120,56,thetastdrat,0.0003855631221085787,0.007077008174828294
120,57,alphastdrat,0.0003472688258625567,0.006374116658387894
120,58,betastdrat,0.0003665464755613357,0.006727957772039099
120,59,deltapctrat,0.003444204106926918,0.06321834019601807
120,60,thetapctrat,0.0006854307139292359,0.012581075542773408
120,61,alphapctrat,0.000592844735365361,0.010881660610173864
120,62,betapctrat,0.0005106616881676018,0.009373191403704855
120,63,deltathetamean,4.202009586151689e-05,0.0007712785400551851
120,64,deltaalphamean,3.912431202479638e-05,0.0007181264497491119
120,65,thetaalphamean,0.0006042429013177752,0.011090873859569042
120,66,deltathetamin,0.0005727036623284221,0.010511971367715426
120,67,deltaalphamin,0.0002694317663554102,0.004945418022937105
120,68,thetaalphamin,0.0015083198668435216,0.027685199688007256
120,69,deltathetastd,9.574089926900342e-05,0.0017573234781550027
120,70,deltaalphastd,5.409055665950291e-05,0.0009928317562293075
120,71,thetaalphastd,0.00010307279444532469,0.001891900358371253
120,72,deltathetapct,6.634057353949174e-05,0.001217680722923409
120,73,deltaalphapct,7.676883251406252e-05,0.0014090913371145682
120,74,thetaalphapct,0.0003954994026571512,0.007259388528750816
120,75,meanlogentropy,0.0013908827677369118,0.02552964262679135
120,76,xcorrmean,5.822284492751351e-06,0.00010686798759704443
120,77,xcorrstd,0.00031152271549217403,0.005717997074320744
120,78,corrmean,0.00038239892455749214,0.0070189293528358085
120,79,geomeanamp,8.587763659306802e-06,0.0001576283366729573
120,80,harmmeanamp,2.8232400381966727e-06,5.1820549435725834e-05
120,81,meanskewamp,0.0002269910037284717,0.004166418147600978
120,82,stdskewamp,0.0007618324016220868,0.013983427939486075
120,83,overallskewamp,0.0005098056280985475,0.009357478427646072
120,84,meaniqrchannelamp,3.1787621992407367e-06,5.834615599861937e-05
